tab	measurements
citations	description	dir_dec	dir_inc	experiment	instrument_codes	magn_mass	magn_moment	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
na	TRM1	317.48	16.03	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001391	3.554005e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT95	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3452	pmagpy-4.2.96	C-3-2	u	0.13	0.0			95	273.0
na	TRM1	313.3	17.15	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001393	3.559115e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT96	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3453	pmagpy-4.2.96	C-3-2	u	0.135	0.0			96	273.0
na	TRM1	316.47	16.64	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001273	3.252515e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT97	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3454	pmagpy-4.2.96	C-3-2	u	0.14	0.0			97	273.0
na	TRM1	312.65	16.35	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001191	3.043005e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT98	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3455	pmagpy-4.2.96	C-3-2	u	0.145	0.0			98	273.0
na	TRM1	311.91	12.1	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001089	2.782395e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT99	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3456	pmagpy-4.2.96	C-3-2	u	0.15	0.0			99	273.0
na	TRM1	315.63	14.62	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001072	2.73896e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT100	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3457	pmagpy-4.2.96	C-3-2	u	0.155	0.0			100	273.0
na	TRM1	311.9	14.04	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001026	2.62143e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT101	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3458	pmagpy-4.2.96	C-3-2	u	0.16	0.0			101	273.0
na	ARM10	315.03	-69.23	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.005249	0.00013411195	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT102	LT-AF-I:LT-TRM-PAR:LP-ARM-AFD:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3459	pmagpy-4.2.96	C-3-2	u	0.0	5e-05	315.03	-69.23	102	273.0
na	ARM1	323.09000000000003	-68.39	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.004313	0.00011019715	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT103	LT-AF-I:LT-TRM-PAR:LT-LT-Z:LP-ARM-AFD:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3460	pmagpy-4.2.96	C-3-2	u	0.0	5e-05	315.03	-69.23	103	77.0
na	ARM1	322.98	-68.46	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.004196	0.0001072078	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT104	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3461	pmagpy-4.2.96	C-3-2	u	0.005	0.0			104	273.0
na	ARM1	323.12	-68.32	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.003854	9.84697e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT105	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3462	pmagpy-4.2.96	C-3-2	u	0.01	0.0			105	273.0
na	ARM1	322.67	-68.16	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.003466	8.855629999999999e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT106	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3463	pmagpy-4.2.96	C-3-2	u	0.015	0.0			106	273.0
na	ARM1	322.58	-67.97	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.003031	7.744205e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT107	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3464	pmagpy-4.2.96	C-3-2	u	0.02	0.0			107	273.0
na	ARM1	323.25	-67.69	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.002613	6.676214999999999e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT108	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3465	pmagpy-4.2.96	C-3-2	u	0.025	0.0			108	273.0
na	ARM1	324.14	-67.49	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.002237	5.715535e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT109	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3466	pmagpy-4.2.96	C-3-2	u	0.03	0.0			109	273.0
na	ARM1	324.07	-66.79	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.001909	4.877495e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT110	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3467	pmagpy-4.2.96	C-3-2	u	0.035	0.0			110	273.0
na	ARM1	322.04	-65.8	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.001604	4.09822e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT111	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3468	pmagpy-4.2.96	C-3-2	u	0.04	0.0			111	273.0
na	ARM1	322.8	-66.2	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.001364	3.48502e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT112	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3469	pmagpy-4.2.96	C-3-2	u	0.045	0.0			112	273.0
na	ARM1	321.34000000000003	-64.78	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.001162	2.96891e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT113	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3470	pmagpy-4.2.96	C-3-2	u	0.05	0.0			113	273.0
na	ARM1	321.32	-63.51	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0009875	2.5230625000000004e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT114	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3471	pmagpy-4.2.96	C-3-2	u	0.055	0.0			114	273.0
na	ARM1	320.45	-62.5	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0008274	2.114007e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT115	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3472	pmagpy-4.2.96	C-3-2	u	0.06	0.0			115	273.0
na	ARM1	322.24	-61.26	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0006955	1.7770025000000003e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT116	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3473	pmagpy-4.2.96	C-3-2	u	0.065	0.0			116	273.0
na	ARM1	318.01	-59.83	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0005867	1.4990185e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT117	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3474	pmagpy-4.2.96	C-3-2	u	0.07	0.0			117	273.0
na	ARM1	319.21	-57.34	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0004955	1.2660025e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT118	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3475	pmagpy-4.2.96	C-3-2	u	0.075	0.0			118	273.0
na	ARM1	318.5	-55.28	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0004035	1.0309425e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT119	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3476	pmagpy-4.2.96	C-3-2	u	0.08	0.0			119	273.0
na	ARM1	318.66	-51.55	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0003335	8.520925e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT120	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3477	pmagpy-4.2.96	C-3-2	u	0.085	0.0			120	273.0
na	ARM1	320.49	-51.85	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.000294	7.5117e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT121	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3478	pmagpy-4.2.96	C-3-2	u	0.09	0.0			121	273.0
na	ARM1	322.76	-42.97	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0002581	6.594455e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT122	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3479	pmagpy-4.2.96	C-3-2	u	0.095	0.0			122	273.0
na	ARM1	318.92	-39.94	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0002058	5.25819e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT123	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3480	pmagpy-4.2.96	C-3-2	u	0.1	0.0			123	273.0
na	ARM1	319.68	-33.39	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001697	4.335835e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT124	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3481	pmagpy-4.2.96	C-3-2	u	0.105	0.0			124	273.0
na	ARM1	322.84000000000003	-24.01	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001515	3.870825e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT125	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3482	pmagpy-4.2.96	C-3-2	u	0.11	0.0			125	273.0
na	ARM1	316.19	-21.11	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001339	3.421145e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT126	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3483	pmagpy-4.2.96	C-3-2	u	0.115	0.0			126	273.0
na	ARM1	315.55	-16.08	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001147	2.930585e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT127	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3484	pmagpy-4.2.96	C-3-2	u	0.12	0.0			127	273.0
na	ARM1	313.84000000000003	-19.76	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001035	2.644425e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT128	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3485	pmagpy-4.2.96	C-3-2	u	0.125	0.0			128	273.0
na	ARM1	321.3	-2.1	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001046	2.67253e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT129	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3486	pmagpy-4.2.96	C-3-2	u	0.13	0.0			129	273.0
na	ARM1	313.39	3.92	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001036	2.64698e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT130	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3487	pmagpy-4.2.96	C-3-2	u	0.135	0.0			130	273.0
na	ARM1	324.88	4.71	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001046	2.67253e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT131	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3488	pmagpy-4.2.96	C-3-2	u	0.14	0.0			131	273.0
na	ARM1	314.81	3.37	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	7.523e-05	1.9221265e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT132	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3489	pmagpy-4.2.96	C-3-2	u	0.145	0.0			132	273.0
na	ARM1	317.65	7.5	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	9.382e-05	2.397101e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT133	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3490	pmagpy-4.2.96	C-3-2	u	0.15	0.0			133	273.0
na	ARM1	318.96	14.43	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001025	2.618875e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT134	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3491	pmagpy-4.2.96	C-3-2	u	0.155	0.0			134	273.0
na	ARM1	315.97	11.34	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001003	2.562665e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT135	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3492	pmagpy-4.2.96	C-3-2	u	0.16	0.0			135	273.0
na	TRM20	125.4	75.71	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.004129	0.0001054959499999	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT136	LT-T-I:LP-TRM-AFD:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3493	pmagpy-4.2.96	C-3-2	u	0.0	3e-05	125.4	75.71	136	273.0
na	TRM2	117.25	74.9	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.003864	9.87252e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT137	LT-LT-Z:LP-TRM-AFD:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3494	pmagpy-4.2.96	C-3-2	u	0.0	0.0			137	77.0
na	TRM2	117.18	75.09	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.003676	9.39218e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT138	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3495	pmagpy-4.2.96	C-3-2	u	0.005	0.0			138	273.0
na	TRM2	117.91	75.13	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.003312	8.462159999999999e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT139	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3496	pmagpy-4.2.96	C-3-2	u	0.01	0.0			139	273.0
na	TRM2	118.27	75.11	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.002917	7.452935e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT140	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3497	pmagpy-4.2.96	C-3-2	u	0.015	0.0			140	273.0
na	TRM2	117.06	75.16	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.002473	6.318515e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT141	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3498	pmagpy-4.2.96	C-3-2	u	0.02	0.0			141	273.0
na	TRM2	115.03	74.97	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.002037	5.2045350000000005e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT142	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3499	pmagpy-4.2.96	C-3-2	u	0.025	0.0			142	273.0
na	TRM2	118.31	75.16	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.001659	4.238745e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT143	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3500	pmagpy-4.2.96	C-3-2	u	0.03	0.0			143	273.0
na	TRM2	116.17	74.61	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.001314	3.3572700000000005e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT144	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3501	pmagpy-4.2.96	C-3-2	u	0.035	0.0			144	273.0
na	TRM2	119.98	75.08	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.001111	2.838605e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT145	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3502	pmagpy-4.2.96	C-3-2	u	0.04	0.0			145	273.0
na	TRM2	115.13	75.81	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0008849	2.2609195e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT146	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3503	pmagpy-4.2.96	C-3-2	u	0.045	0.0			146	273.0
na	TRM2	125.49	75.86	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0007554	1.930047e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT147	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3504	pmagpy-4.2.96	C-3-2	u	0.05	0.0			147	273.0
na	TRM2	131.96	77.77	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0006387	1.6318785e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT148	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3505	pmagpy-4.2.96	C-3-2	u	0.055	0.0			148	273.0
na	TRM2	122.05	79.06	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0005425	1.3860875e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT149	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3506	pmagpy-4.2.96	C-3-2	u	0.06	0.0			149	273.0
na	TRM2	111.83	78.58	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0004607	1.1770885e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT150	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3507	pmagpy-4.2.96	C-3-2	u	0.065	0.0			150	273.0
na	TRM2	110.81	75.18	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0004157	1.0621135e-05	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT151	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3508	pmagpy-4.2.96	C-3-2	u	0.07	0.0			151	273.0
na	TRM2	118.71	82.52	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0003694	9.43817e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT152	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3509	pmagpy-4.2.96	C-3-2	u	0.075	0.0			152	273.0
na	TRM2	101.32	78.04	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0003232	8.25776e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT153	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3510	pmagpy-4.2.96	C-3-2	u	0.08	0.0			153	273.0
na	TRM2	120.53	80.06	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0002788	7.12334e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT154	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3511	pmagpy-4.2.96	C-3-2	u	0.085	0.0			154	273.0
na	TRM2	102.72	77.97	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.000273	6.9751500000000005e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT155	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3512	pmagpy-4.2.96	C-3-2	u	0.09	0.0			155	273.0
na	TRM2	110.28	81.5	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0002177	5.562235e-06	273.0	C-3-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT156	LT-AF-Z:LP-TRM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	3513	pmagpy-4.2.96	C-3-2	u	0.095	0.0			156	273.0
